Source,RAICRS,DEICRS,Plx,e_Plx,Class,_RA.icrs,_DE.icrs,recno
3215672255382161408,83.9767589851571,-4.02902278271878,2.698644214724,0.091802387445,II,83.9767589851571,-4.02902278271878,374
3017349494800320384,83.9776364591997,-5.45213586535439,2.497315983404,0.044177027087,II,83.9776364591997,-5.45213586535439,375
3017199548892295936,83.9807514205638,-5.7840374091845,2.648462162962,0.092561271984,II,83.9807514205638,-5.7840374091845,376
3016947073533103232,83.9873663860511,-6.49393812065364,2.726545628767,0.104602851598,II,83.9873663860511,-6.49393812065364,377
3016926904366689408,83.988762196954,-6.67447633200521,2.41186868493,0.072929877287,II,83.988762196954,-6.67447633200521,378
3017142271208496640,83.9888085686249,-6.26048109041873,2.590733632853,0.052103786267,II,83.9888085686249,-6.26048109041873,379
3016924567904482560,83.989386898919,-6.71160718911051,2.718895938391,0.034817417981,II,83.989386898919,-6.71160718911051,380
3017186251673566208,83.9902226539781,-5.95512022124231,2.628371297878,0.032016889497,II,83.9902226539781,-5.95512022124231,381
3016927763360145536,83.9927182314308,-6.61197877750774,2.60124609779,0.04157695522,II,83.9927182314308,-6.61197877750774,382
3017165807629355776,83.9927674274824,-6.23457763028187,2.63869386662,0.079357074163,II,83.9927674274824,-6.23457763028187,383
3209635661669185536,83.994214815452,-4.49007609357743,2.397438218668,0.066979545128,II,83.994214815452,-4.49007609357743,384
3017173401131432704,83.9955027841029,-6.044358351268,2.572587710337,0.117936714675,II,83.9955027841029,-6.044358351268,385
3017342622854337792,83.9978584191898,-5.61937846347439,2.434755213158,0.111194111289,II,83.9978584191898,-5.61937846347439,386
3017193089261495552,83.998673904665,-5.91754877816345,2.403189531409,0.1287628144,II,83.998673904665,-5.91754877816345,387
3017142065050066176,83.9989716731124,-6.26852267793421,2.205662938544,0.085320602562,II,83.9989716731124,-6.26852267793421,388
3016926045373231744,83.9993533744703,-6.70847876334005,2.464249093973,0.096467561012,II,83.9993533744703,-6.70847876334005,389
3016926045373231616,84.0007574228208,-6.70942919346329,2.512679270094,0.03445250195,II,84.0007574228208,-6.70942919346329,390
3017165532751368960,84.0046012371862,-6.25873468859528,2.502471226463,0.033527316514,II,84.0046012371862,-6.25873468859528,391
3016950750025105408,84.0045610466806,-6.41879839738156,2.87992716744,0.063284338953,II,84.0045610466806,-6.41879839738156,392
3016925839214801024,84.0069227052895,-6.71004185907549,2.145020013302,0.124079960411,II,84.0069227052895,-6.71004185907549,393
3215648822040625536,84.0150934872503,-4.2382508193094,2.511281737407,0.071233619692,II,84.0150934872503,-4.2382508193094,394
3016925839214800768,84.0208597950066,-6.71221698216432,1.928287078283,0.118471487577,II,84.0208597950066,-6.71221698216432,395
3016947206676163968,84.0211876326602,-6.49227903698019,2.592277890311,0.028817071249,II,84.0211876326603,-6.49227903698019,396
3016952158774377344,84.0215134700789,-6.42371689327398,2.634623340743,0.030535167983,II,84.0215134700789,-6.42371689327398,397
3016945974021475200,84.0274535049687,-6.52860016063791,2.662534360897,0.060582047249,II,84.0274535049687,-6.52860016063791,398
3017165670190318976,84.0277340704147,-6.24054630479493,2.595551269655,0.023773926878,II,84.0277340704147,-6.24054630479493,399
3017376432835144832,84.0283507435018,-5.10433641295199,2.640224795976,0.052949986147,II,84.0283507435018,-5.10433641295199,400
3215642671647475328,84.0287909079968,-4.34372632233575,2.562189573014,0.044745718714,II,84.0287909079968,-4.34372632233575,401
3017200510964946048,84.0304212245374,-5.70603314747158,2.478557291182,0.022858981637,II,84.0304212245374,-5.70603314747158,402
